"longitude","latitude","environment.2017_land_distance","environment.2017_mean_depth","environment.2017_net_primary_production","environment.2017_sea.bottom_dissolved_oxygen","fishing.activity.2017_total_fishing","species.richness.2017","stocks.richness.2017","thermohalinity_2017","cluster","distance_class_interpretation","hotspot"
14.22,36.03,0.572871917,-0.14692629,-0.231429924,-0.006321844,-0.302669995,0.672816699,0.5936713,-0.014836869,11,"high risk",1
14.72,36.03,-0.417833977,-0.186866714,-0.137117861,0.773800232,-0.232490865,0.648211726,0.733408866,-0.584647503,11,"high risk",1
15.22,36.03,-0.444663381,-0.11557038,-0.107546997,0.408120086,1.166634559,0.931168916,1.338938321,-0.366705064,11,"high risk",1
15.72,36.03,-0.493551838,-0.399927945,-0.206454594,-0.307138918,-0.404160014,-0.551280708,-0.710545986,0.440980592,1,"low risk",0
16.22,36.03,-0.550125242,-0.407259578,-0.34793686,-0.275705739,-0.405098079,-0.791179195,-0.94344193,0.485135629,1,"low risk",0
16.72,36.03,-0.589138949,-0.406529841,-0.382969029,-0.274506615,-0.361003313,-0.821935411,-0.94344193,0.470237859,1,"low risk",0
17.22,36.03,-0.615597358,-0.407772767,-0.37625436,-0.267735004,-0.420081916,-0.840389141,-0.94344193,0.410841896,1,"low risk",0
17.72,36.03,-0.630922287,-0.409743232,-0.373819321,-0.263675871,-0.420652325,-0.791179195,-0.896862741,0.381793041,1,"low risk",0
18.22,36.03,-0.642959512,-0.411608374,-0.344166146,-0.269874923,-0.41774644,-0.772725465,-0.896862741,0.362759368,1,"low risk",0
18.72,36.03,-0.642959512,-0.410989283,-0.258046819,-0.278378466,-0.417147758,-0.748120492,-0.896862741,0.320574437,1,"low risk",0
19.22,36.03,-0.630922287,-0.40695773,-0.275353512,-0.276971181,-0.419945054,-0.803481681,-0.896862741,0.247617135,1,"low risk",0
19.72,36.03,-0.618346115,-0.405025343,-0.325214943,-0.271663347,-0.420620034,-0.821935411,-0.94344193,0.2160247,1,"low risk",0
20.22,36.03,-0.590760015,-0.40421644,-0.315603136,-0.256754318,-0.420652325,-0.791179195,-0.896862741,0.162365867,1,"low risk",0
20.72,36.03,-0.550125242,-0.402280697,-0.227154756,-0.205554733,-0.420358671,-0.772725465,-0.896862741,0.143615919,1,"low risk",0
21.22,36.03,-0.493551838,-0.410951205,-0.166466305,-0.163032269,-0.41731892,-0.225264816,-0.198174909,0.292559667,6,"medium risk",0
21.72,36.03,-0.421448495,-0.408522528,-0.141450136,-0.156016919,-0.405948078,-0.15760114,-0.15159572,0.319196593,6,"medium risk",0
22.22,36.03,0.572871917,-0.396353678,-0.110444204,-0.167395588,-0.420421765,0.094599834,0.034721035,0.260602503,11,"high risk",1
22.72,36.03,0.572871917,-0.355641272,-0.087991302,-0.163561101,-0.352488806,0.58054805,0.873146433,-0.031677277,11,"high risk",1
23.22,36.03,0.635539194,-0.270476224,-0.062524727,-0.276352071,-0.417537407,1.718528052,1.664992642,-0.481966971,11,"high risk",1
23.72,36.03,-0.421448495,-0.300220809,-0.046541349,-0.517793495,-0.413412271,0.955773889,1.478675887,-0.448355866,11,"high risk",1
24.22,36.03,-0.453617681,-0.319106252,-0.094070994,-0.582600011,-0.414433935,0.660514213,1.338938321,-0.267408721,11,"high risk",1
24.72,36.03,-0.421448495,-0.299190496,-0.14068945,-0.486185862,-0.416664499,0.426766969,0.733408866,-0.336785068,11,"high risk",1
25.22,36.03,0.572871917,-0.310344078,-0.18858512,-0.151772708,-0.364604575,0.211473455,0.22103779,-0.453204615,11,"high risk",1
25.72,36.03,-0.421448495,-0.264517724,-0.221338378,-0.300529464,-0.397972946,-0.391348383,-0.431070853,-0.502827852,11,"high risk",1
26.22,36.03,-0.453617681,-0.239744728,-0.238564277,-0.278689271,-0.207611849,-0.434407086,-0.384491664,-0.49327911,11,"high risk",1
26.72,36.03,-0.421448495,-0.263166812,-0.242122786,-0.263460289,-0.311449488,-0.471314546,-0.431070853,-0.289932349,11,"high risk",1
27.22,36.03,0.572871917,-0.330453235,-0.237134792,-0.283253882,-0.41522102,-0.219113572,-0.105016532,0.099745777,11,"high risk",1
27.72,36.03,0.959934366,-0.205915581,-0.222796183,-0.148525247,0.079859979,0.137658536,0.174458601,-0.212139076,11,"high risk",1
28.22,36.03,0.865319125,-0.352532394,-0.204848231,-0.374879985,-0.271998261,-0.292928491,-0.524229231,0.344943295,11,"high risk",1
28.72,36.03,-0.394317842,-0.405882973,-0.132876979,-0.441437261,-0.372206168,-0.083786221,-0.011858154,0.930326343,11,"high risk",1
29.22,36.03,0.959934366,-0.363418619,-0.125902407,-0.42758508,-0.16513054,-0.003820058,-0.198174909,0.198380293,11,"high risk",1
29.72,36.03,2.152086716,-0.337250152,-0.198849653,-0.496566708,0.427140231,-0.15760114,-0.384491664,0.383384791,11,"high risk",1
30.22,36.03,1.324878959,-0.369148881,-0.158894693,-0.60956056,-0.362493238,-0.071483734,-0.198174909,0.494825245,11,"high risk",1
30.72,36.03,-0.152277725,-0.376202508,-0.049184261,-0.671482778,-0.367356771,0.414464483,0.686829678,0.942547922,11,"high risk",1
31.22,36.03,-0.394317842,-0.391514147,-0.19888216,-0.803803382,-0.355106939,-0.459012059,-0.524229231,1.101628337,11,"high risk",1
31.72,36.03,-0.394317842,-0.391029083,-0.227785776,-0.811502447,-0.383648517,-0.440558329,-0.431070853,1.170036135,11,"high risk",1
32.22,36.03,1.066376551,-0.353396621,-0.232399865,-0.7467246,-0.313449922,0.113053563,-0.198174909,0.184535224,11,"high risk",1
32.72,36.03,5.047313825,0.083026772,-0.16508065,1.581995551,-0.263011331,-0.126844924,-0.57080842,-1.656412198,11,"high risk",1
33.22,36.03,3.392898338,-0.019810423,-0.033205414,0.121902121,-0.322108287,0.59900178,0.547092111,-0.517894377,11,"high risk",1
33.72,36.03,1.669548855,0.102696581,0.119248273,0.229110772,-0.309237976,1.195672375,0.919725621,-0.744293499,11,"high risk",1
34.22,36.03,0.635539194,-0.203995232,-0.038024958,-0.184816841,-0.079735685,1.269487294,1.432096698,0.391880894,11,"high risk",1
34.72,36.03,-0.394317842,-0.185748555,-0.03926347,0.06456744,0.033598711,0.420615726,0.873146433,0.254094477,11,"high risk",1
35.22,36.03,-0.394317842,-0.088889535,0.531894298,0.960513276,0.958263652,1.054193781,1.385517509,-0.30392276,11,"high risk",1
35.72,36.03,0.780663351,-0.003928535,3.048063625,0.762169011,1.596616509,1.380209673,1.525255076,-0.791843526,11,"high risk",1
-4.78,35.53,-0.398470496,-0.281040693,0.247559403,-1.711083265,-0.420652325,0.86350524,1.338938321,0.795362349,11,"high risk",1
-4.28,35.53,-0.417833977,-0.347493328,0.132268222,-2.089317643,-0.420652325,0.236078428,0.686829678,0.859670882,11,"high risk",1
-3.78,35.53,-0.417833977,-0.330453235,0.066257734,-1.755505604,-0.420587061,0.475976915,0.96630481,0.733866744,11,"high risk",1
-3.28,35.53,-0.417833977,-0.311795452,0.031448658,-1.465641049,-0.179918117,0.623606753,1.012883999,0.64325625,11,"high risk",1
-2.78,35.53,0.572871917,-0.25063292,0.0216188,-1.146653258,-0.306227825,1.62010816,1.75815102,0.583851576,11,"high risk",1
-2.28,35.53,-0.417833977,-0.285949436,0.010200904,-1.040317937,-0.400757236,1.054193781,1.292359132,0.782574387,11,"high risk",1
-1.78,35.53,-0.398470496,-0.328855683,0.040225345,-0.870221531,-0.420652325,0.968076375,1.292359132,0.812976357,11,"high risk",1
-1.28,35.53,0.635539194,-0.319614927,0.183051913,-0.526622743,-0.420652325,1.700074322,1.571834264,0.164710312,11,"high risk",1
11.22,35.53,0.572871917,2.382232974,-0.087246893,2.772495518,-0.410197447,0.328347077,0.407354545,-1.657721776,11,"high risk",1
11.72,35.53,-0.421448495,0.764938359,-0.258615352,1.99820472,-0.334851818,-0.36674341,0.081300223,-0.980904894,11,"high risk",1
12.22,35.53,-0.528679137,0.363065054,-0.291262608,0.991581364,3.081692003,-0.452860816,0.081300223,-0.48394365,11,"high risk",1
12.72,35.53,-0.567672084,-0.033147895,-0.305952504,0.068694304,3.543847005,-0.643549357,-0.57080842,0.138878185,11,"high risk",1
13.22,35.53,-0.528679137,-0.304196113,-0.319209003,-0.876910378,0.566259776,-0.760422978,-0.663966797,0.468199599,11,"high risk",1
13.72,35.53,-0.421448495,-0.271471583,-0.321283243,-0.942122096,4.053121723,-0.446709573,-0.291333287,0.440100341,11,"high risk",1
14.22,35.53,0.572871917,-0.242836014,-0.299534091,0.062727383,0.082263033,0.316044591,0.314196167,0.078308005,11,"high risk",1
14.72,35.53,0.572871917,0.23615775,-0.258267846,1.090599841,2.786277621,0.33449832,-0.244754098,-0.586191611,11,"high risk",1
15.22,35.53,-0.421448495,0.149826279,-0.203992592,0.647321412,0.563395188,-0.065332491,0.360775356,-0.270990609,11,"high risk",1
15.72,35.53,-0.528679137,-0.354884799,-0.259728227,-0.257506393,-0.26603108,-0.680456816,-0.896862741,0.426032381,1,"low risk",0
16.22,35.53,-0.58318309,-0.408441857,-0.358647227,-0.285903152,-0.321160821,-0.643549357,-0.710545986,0.576624959,1,"low risk",0
16.72,35.53,-0.611539147,-0.41038304,-0.381476852,-0.259215114,-0.401802849,-0.791179195,-0.896862741,0.542187028,1,"low risk",0
17.22,35.53,-0.630045583,-0.411387659,-0.385515148,-0.259213451,-0.419211537,-0.803481681,-0.896862741,0.425843384,1,"low risk",0
17.72,35.53,-0.644327189,-0.412174109,-0.382734801,-0.263896482,-0.420652325,-0.760422978,-0.896862741,0.390304936,1,"low risk",0
18.22,35.53,-0.655406238,-0.412397023,-0.340738657,-0.270428163,-0.418190967,-0.766574222,-0.850283552,0.389848717,1,"low risk",0
18.72,35.53,-0.655406238,-0.411328169,-0.24596871,-0.280578577,-0.419366625,-0.772725465,-0.896862741,0.355512299,1,"low risk",0
19.22,35.53,-0.644997086,-0.40724025,-0.282109404,-0.293344508,-0.420442395,-0.864994114,-0.94344193,0.27678603,1,"low risk",0
19.72,35.53,-0.630045583,-0.403868527,-0.317196759,-0.28789267,-0.419852539,-0.901901573,-0.94344193,0.217617667,1,"low risk",0
20.22,35.53,-0.611539147,-0.403597234,-0.298916842,-0.271325674,-0.420652325,-0.883447843,-0.94344193,0.186465054,1,"low risk",0
20.72,35.53,-0.589138949,-0.401659292,-0.229837085,-0.235959586,-0.420652325,-0.834237897,-0.94344193,0.251625206,1,"low risk",0
21.22,35.53,-0.551403485,-0.406918378,-0.17755976,-0.169622571,-0.420587707,-0.582036924,-0.757125175,0.335799246,1,"low risk",0
21.72,35.53,-0.495685071,-0.410135126,-0.174782013,-0.148790712,-0.420652325,-0.379045897,-0.431070853,0.376155292,11,"high risk",1
22.22,35.53,-0.456484246,-0.411283377,-0.1654719,-0.144145015,-0.420618904,-0.126844924,-0.15159572,0.314388291,6,"medium risk",0
22.72,35.53,-0.456484246,-0.401030942,-0.105994031,-0.173152847,-0.420618204,-0.169903626,-0.244754098,0.147775121,6,"medium risk",0
23.22,35.53,-0.421448495,-0.338347594,-0.038016661,-0.228681119,-0.373429653,0.697421672,0.96630481,-0.149484537,11,"high risk",1
24.22,35.53,0.635539194,-0.282567296,-0.194873389,-0.245426003,0.135824669,0.611304267,0.733408866,-0.172366325,11,"high risk",1
24.72,35.53,-0.421448495,-0.329500236,-0.219610518,-0.398394285,-0.362178576,-0.557431951,-0.384491664,0.055401701,11,"high risk",1
25.22,35.53,-0.456484246,-0.346813127,-0.231564696,-0.334074125,0.330830596,-0.61279314,-0.663966797,0.000343774,11,"high risk",1
25.72,35.53,-0.456484246,-0.321362246,-0.242038722,-0.30843234,-0.00289448,-0.551280708,-0.617387608,-0.084215491,11,"high risk",1
26.22,35.53,-0.456484246,-0.364587009,-0.257314524,-0.332491968,-0.415852639,-0.643549357,-0.617387608,-0.036560874,1,"low risk",0
26.72,35.53,-0.421448495,-0.352666536,-0.258031089,-0.322305096,-0.418598467,-0.643549357,-0.710545986,0.063674543,1,"low risk",0
27.22,35.53,0.572871917,-0.343747073,-0.251445656,-0.308847738,-0.406557506,-0.286777248,-0.291333287,0.078882314,11,"high risk",1
27.72,35.53,0.572871917,-0.312367089,-0.239612714,-0.315791902,-0.117771921,-0.145298653,-0.105016532,0.183587878,11,"high risk",1
28.22,35.53,-0.421448495,-0.399448899,-0.238785937,-0.403827099,-0.409308859,-0.63124687,-0.896862741,0.564654483,1,"low risk",0
28.72,35.53,-0.495685071,-0.411797029,-0.243527173,-0.341809068,-0.416362718,-0.415953356,-0.57080842,0.741524915,5,"low risk",0
29.22,35.53,-0.444663381,-0.403996882,-0.240645903,-0.447549716,-0.394034382,-0.643549357,-0.803704363,0.661347804,1,"low risk",0
29.72,35.53,-0.417833977,-0.393091098,-0.237629592,-0.506654746,-0.155559764,-0.698910546,-0.850283552,0.791973425,11,"high risk",1
30.22,35.53,-0.417833977,-0.387952612,-0.243867126,-0.557599771,-0.405666963,-0.723515519,-0.896862741,0.878401568,1,"low risk",0
30.72,35.53,-0.444663381,-0.386241288,-0.256806351,-0.715416577,-0.414934936,-0.760422978,-0.94344193,0.902397174,1,"low risk",0
31.22,35.53,-0.501871476,-0.395204154,-0.263540231,-0.840181627,-0.416819121,-0.760422978,-0.803704363,0.973391346,1,"low risk",0
31.72,35.53,-0.495685071,-0.395006702,-0.253684117,-0.877225745,-0.420373148,-0.711213032,-0.757125175,1.048543399,1,"low risk",0
32.22,35.53,-0.444663381,-0.389918447,-0.234634272,-0.83478072,-0.420314719,-0.618944384,-0.803704363,1.101794078,1,"low risk",0
32.72,35.53,-0.417833977,-0.356076453,-0.224365127,-0.645082678,-0.329035474,-0.594339411,-0.663966797,0.895279175,11,"high risk",1
33.22,35.53,-0.417833977,-0.322459225,-0.196639839,-0.658040039,-0.419995841,-0.225264816,0.127879412,1.051097347,11,"high risk",1
33.72,35.53,-0.417833977,-0.315827468,-0.211922752,-0.900695187,-0.420013763,-0.317533464,-0.011858154,1.1003494,11,"high risk",1
34.72,35.53,0.572871917,-0.24616121,-0.296955111,-1.112429237,-0.286011723,0.199170969,0.314196167,1.035570881,11,"high risk",1
35.22,35.53,-0.31737171,-0.344151351,-0.226600482,-1.120577801,-0.308623704,-0.034576275,0.360775356,1.276126996,11,"high risk",1
35.72,35.53,1.066376551,-0.304677242,0.69633852,-0.891435144,-0.243771147,1.884611619,1.711571831,0.516034934,11,"high risk",1
11.22,35.03,0.704473162,4.820204338,0.074158137,2.328287583,-0.418242633,0.37140578,0.267616979,-2.304478741,11,"high risk",1
11.72,35.03,-0.424983567,4.381797286,-0.1836699,2.705869636,-0.380504824,-0.434407086,-0.198174909,-2.227901557,11,"high risk",1
12.22,35.03,-0.530256051,2.687412882,-0.270720852,2.83251634,-0.111084157,-0.61279314,-0.384491664,-2.003338084,11,"high risk",1
12.72,35.03,-0.584061994,1.521004929,-0.304602804,2.236816954,1.847967986,-0.538978221,-0.15159572,-1.402400584,11,"high risk",1
13.22,35.03,-0.552664935,0.113096122,-0.329792151,0.686200303,0.284709958,-0.618944384,-0.337912476,-0.206701139,11,"high risk",1
13.72,35.03,-0.495685071,-0.21810538,-0.349785458,-0.163824764,0.592718487,-0.625095627,-0.291333287,0.406843753,11,"high risk",1
14.22,35.03,-0.456484246,-0.252487067,-0.33992969,-0.198259422,0.620646869,-0.514373248,-0.244754098,0.418974395,11,"high risk",1
14.72,35.03,-0.456484246,-0.213295247,-0.311539381,0.177584523,0.222917137,-0.538978221,-0.291333287,0.330438867,11,"high risk",1
15.22,35.03,-0.495685071,-0.14692629,-0.28246131,0.309852558,-0.373164756,-0.526675735,-0.058437343,0.265910516,11,"high risk",1
15.72,35.03,-0.552664935,-0.175223784,-0.306973862,-0.035056673,-0.360543914,-0.803481681,-0.710545986,0.343900438,11,"high risk",1
16.22,35.03,-0.592347323,-0.367934889,-0.357736621,-0.316071627,-0.412960101,-0.846540384,-0.94344193,0.506754454,1,"low risk",0
16.72,35.03,-0.619939243,-0.395096632,-0.379226385,-0.333561551,-0.409491808,-0.803481681,-0.94344193,0.527570508,1,"low risk",0
17.22,35.03,-0.638995541,-0.407707143,-0.387103676,-0.274782167,-0.417822146,-0.791179195,-0.850283552,0.461499079,1,"low risk",0
17.72,35.03,-0.653504885,-0.405459366,-0.371316821,-0.261172431,-0.419128853,-0.828086654,-0.803704363,0.385160283,1,"low risk",0
18.22,35.03,-0.663161741,-0.409459439,-0.290048149,-0.267123886,-0.419129248,-0.803481681,-0.850283552,0.407906834,1,"low risk",0
18.72,35.03,-0.662493407,-0.410981645,-0.230404709,-0.285543089,-0.419135401,-0.748120492,-0.850283552,0.378877678,1,"low risk",0
19.22,35.03,-0.654056483,-0.407940358,-0.297630249,-0.304514804,-0.420652325,-0.852691627,-0.94344193,0.317338138,1,"low risk",0
19.72,35.03,-0.643648055,-0.403644687,-0.316282753,-0.298719138,-0.420652325,-0.908052816,-0.94344193,0.273252967,1,"low risk",0
20.22,35.03,-0.630485629,-0.40159332,-0.278706569,-0.271508709,-0.420652325,-0.89575033,-0.896862741,0.285164423,1,"low risk",0
20.72,35.03,-0.612134637,-0.401003744,-0.237880287,-0.245404898,-0.420652325,-0.871145357,-0.94344193,0.32345197,1,"low risk",0
21.22,35.03,-0.589953781,-0.402968884,-0.20606691,-0.211050273,-0.420652325,-0.741969249,-0.850283552,0.343235579,1,"low risk",0
21.72,35.03,-0.567672084,-0.406255538,-0.232251787,-0.182241365,-0.420652325,-0.791179195,-0.896862741,0.346444565,1,"low risk",0
22.22,35.03,-0.558731015,-0.407584575,-0.254935118,-0.164883433,-0.420625416,-0.741969249,-0.850283552,0.265555982,1,"low risk",0
22.72,35.03,-0.530256051,-0.408954467,-0.233500356,-0.173164318,-0.420623837,-0.63124687,-0.757125175,0.104699013,1,"low risk",0
23.22,35.03,-0.424983567,-0.402382317,-0.267341966,-0.213577609,-0.42003364,-0.655851843,-0.803704363,0.071802053,1,"low risk",0
23.72,35.03,1.187011023,-0.363981807,-0.260667156,0.241450486,-0.418287142,-0.299079735,-0.431070853,0.114406206,11,"high risk",1
24.22,35.03,1.483957386,-0.302732008,-0.165999995,-0.001214351,-0.208069651,0.35295205,0.453933734,-0.462189864,11,"high risk",1
24.72,35.03,3.392898338,0.04358426,-0.146094612,-0.312488974,0.052962912,0.260683401,-0.198174909,-1.037096943,11,"high risk",1
26.72,35.03,-0.424983567,-0.340038317,-0.23437514,-0.254262869,-0.416811174,-0.569734438,-0.757125175,-0.086813708,1,"low risk",0
27.22,35.03,-0.456484246,-0.358886608,-0.231442123,-0.300068022,-0.415384002,-0.6497006,-0.803704363,0.079910332,1,"low risk",0
27.72,35.03,-0.456484246,-0.361407645,-0.221922317,-0.318512106,-0.418739239,-0.809632924,-0.896862741,0.202438473,1,"low risk",0
28.22,35.03,-0.495685071,-0.389784421,-0.23090806,-0.402643063,-0.420561963,-0.705061789,-0.850283552,0.117177683,1,"low risk",0
28.72,35.03,-0.552664935,-0.404546645,-0.253622131,-0.421549734,-0.420543808,-0.815784168,-0.896862741,0.207121933,1,"low risk",0
29.22,35.03,-0.550125242,-0.401751073,-0.277514931,-0.475870683,-0.420502296,-0.852691627,-0.94344193,0.315479092,1,"low risk",0
29.72,35.03,-0.542082967,-0.393880094,-0.298038064,-0.517238159,-0.418294515,-0.8772966,-0.94344193,0.554157632,1,"low risk",0
30.22,35.03,-0.542082967,-0.388024602,-0.312486907,-0.565021399,-0.420625039,-0.864994114,-0.896862741,0.683291418,1,"low risk",0
30.72,35.03,-0.550125242,-0.388756886,-0.316133949,-0.666608355,-0.418850088,-0.864994114,-0.94344193,0.728561269,1,"low risk",0
31.22,35.03,-0.530256051,-0.391784168,-0.321061361,-0.768661408,-0.420302609,-0.797330438,-0.803704363,0.89988532,1,"low risk",0
31.72,35.03,-0.424983567,-0.392476637,-0.323718824,-0.793895733,-0.406503849,-0.735818005,-0.803704363,0.985882381,1,"low risk",0
32.22,35.03,0.572871917,-0.372918168,-0.291983564,-0.747389572,-0.340874128,-0.317533464,-0.477650042,0.66661214,11,"high risk",1
34.22,35.03,0.635539194,-0.217676565,-0.271358094,-0.635639039,-0.3519006,0.223775942,0.081300223,0.591001974,11,"high risk",1
34.72,35.03,-0.424983567,-0.321362246,-0.305872706,-0.749575456,-0.37662164,-0.618944384,-0.431070853,1.210748599,1,"low risk",0
35.22,35.03,-0.31737171,-0.345657121,-0.290352622,-0.8198444,-0.411909537,-0.206811086,-0.058437343,1.27421734,9,"low risk",0
35.72,35.03,0.635539194,-0.306568309,-0.154806686,-0.863170023,-0.420627443,0.986530105,0.873146433,0.151543136,11,"high risk",1
10.72,34.53,1.888884255,6.36752367,0.248171929,1.907871911,-0.417008492,0.549791834,0.500512922,-2.754857722,11,"high risk",1
11.22,34.53,0.572871917,5.989290156,0.056320034,1.99017064,-0.42063618,0.439069456,0.360775356,-2.726385616,11,"high risk",1
11.72,34.53,-0.424983567,4.820204338,-0.189264718,2.331548468,-0.420206991,-0.409802113,-0.337912476,-2.552683931,11,"high risk",1
12.22,34.53,-0.531809949,2.45280582,-0.299081135,2.75333285,-0.384400351,-0.618944384,-0.384491664,-2.216550328,11,"high risk",1
12.72,34.53,-0.584931257,0.84531295,-0.335826493,2.129336638,-0.132311931,-0.575885681,-0.105016532,-0.988573477,11,"high risk",1
13.22,34.53,-0.589953781,0.171696875,-0.352342669,0.589203492,-0.129770221,-0.680456816,-0.384491664,-0.241229542,11,"high risk",1
13.72,34.53,-0.568729132,-0.095190277,-0.365249058,0.136562485,-0.353494127,-0.754271735,-0.524229231,0.413796386,8,"low risk",0
14.22,34.53,-0.558731015,-0.14467238,-0.369466299,0.106372663,-0.390785078,-0.766574222,-0.524229231,0.387497921,8,"low risk",0
14.72,34.53,-0.558731015,-0.156309175,-0.367044256,0.192752688,-0.397457396,-0.797330438,-0.617387608,0.270507417,8,"low risk",0
15.22,34.53,-0.568729132,0.020432196,-0.361639607,0.380504215,-0.414614749,-0.766574222,-0.57080842,-0.174478798,11,"high risk",1
15.72,34.53,-0.589953781,-0.084559837,-0.360435957,0.161697099,-0.417173645,-0.803481681,-0.710545986,0.131886988,8,"low risk",0
16.22,34.53,-0.612724742,-0.304517174,-0.368418397,-0.186730963,-0.400022696,-0.871145357,-0.94344193,0.410603981,1,"low risk",0
16.72,34.53,-0.631355558,-0.383327778,-0.382002295,-0.39950668,-0.417164531,-0.901901573,-0.896862741,0.523713536,1,"low risk",0
17.22,34.53,-0.646310043,-0.396673929,-0.39030301,-0.360033977,-0.416955875,-0.883447843,-0.896862741,0.506119878,1,"low risk",0
17.72,34.53,-0.657986667,-0.403961929,-0.373418004,-0.301368132,-0.420179095,-0.846540384,-0.803704363,0.468730084,1,"low risk",0
18.22,34.53,-0.657735449,-0.408761993,-0.289712673,-0.278617589,-0.420646549,-0.840389141,-0.850283552,0.487906386,1,"low risk",0
18.72,34.53,-0.650046275,-0.409093008,-0.250854369,-0.288335535,-0.420652325,-0.815784168,-0.94344193,0.499700386,1,"low risk",0
19.22,34.53,-0.64261168,-0.409204696,-0.332539751,-0.306878926,-0.420652325,-0.834237897,-0.94344193,0.458439458,1,"low risk",0
19.72,34.53,-0.63590975,-0.403821653,-0.351478409,-0.314767483,-0.419693073,-0.920355303,-0.94344193,0.360450003,1,"low risk",0
20.22,34.53,-0.631355558,-0.400507916,-0.302065063,-0.285535861,-0.420652325,-0.908052816,-0.896862741,0.331291276,1,"low risk",0
20.72,34.53,-0.629602064,-0.398363379,-0.261511362,-0.265611265,-0.420652325,-0.883447843,-0.896862741,0.346422803,1,"low risk",0
21.22,34.53,-0.620461281,-0.395132511,-0.252620336,-0.255082538,-0.420652325,-0.864994114,-0.850283552,0.359729231,1,"low risk",0
21.72,34.53,-0.610938243,-0.398130048,-0.271318428,-0.240039214,-0.420652325,-0.846540384,-0.896862741,0.323156492,1,"low risk",0
22.22,34.53,-0.593128629,-0.401327583,-0.277931704,-0.232816264,-0.420652325,-0.846540384,-0.896862741,0.186327787,1,"low risk",0
22.72,34.53,-0.552664935,-0.400976545,-0.301129345,-0.235252801,-0.420642638,-0.852691627,-0.94344193,0.08355561,1,"low risk",0
23.22,34.53,-0.497782171,-0.400605368,-0.358555501,-0.24778298,-0.420236484,-0.85884287,-0.94344193,0.05017853,1,"low risk",0
23.72,34.53,-0.456484246,-0.392636705,-0.365832194,-0.244816824,-0.420472642,-0.760422978,-0.757125175,0.138636223,1,"low risk",0
24.22,34.53,-0.424983567,-0.372559145,-0.273069826,-0.280516914,-0.106983795,-0.63124687,-0.757125175,0.114525035,3,"low risk",0
24.72,34.53,0.572871917,-0.38309954,-0.178633315,-0.317870321,-0.292909543,-0.212962329,-0.198174909,0.295108709,11,"high risk",1
25.22,34.53,0.515654007,-0.360194927,-0.205288394,-0.241349726,-0.273462819,-0.206811086,-0.105016532,0.432827722,11,"high risk",1
25.72,34.53,-0.424983567,-0.328747583,-0.217297002,-0.213252081,-0.198440984,-0.637398113,-0.617387608,0.168640629,3,"low risk",0
26.22,34.53,-0.456484246,-0.391784168,-0.225688002,-0.301549332,-0.391783348,-0.594339411,-0.896862741,0.321626985,1,"low risk",0
26.72,34.53,-0.497782171,-0.395293273,-0.219898288,-0.322757276,-0.411344778,-0.692759303,-0.803704363,0.226097771,1,"low risk",0
27.22,34.53,-0.552664935,-0.386496146,-0.203861448,-0.326025203,-0.416925037,-0.741969249,-0.850283552,0.164460098,1,"low risk",0
27.72,34.53,-0.558731015,-0.394988647,-0.197136513,-0.349461144,-0.420040278,-0.717364276,-0.850283552,0.124389535,1,"low risk",0
28.22,34.53,-0.568729132,-0.396370692,-0.22116388,-0.394088156,-0.420652325,-0.852691627,-0.94344193,0.105643001,1,"low risk",0
28.72,34.53,-0.589953781,-0.395523479,-0.248137424,-0.433215401,-0.420652325,-0.85884287,-0.94344193,0.169763255,1,"low risk",0
29.22,34.53,-0.601217489,-0.395006702,-0.266090455,-0.472137206,-0.420629703,-0.871145357,-0.94344193,0.248869695,1,"low risk",0
29.72,34.53,-0.598379037,-0.394422565,-0.285248592,-0.492752677,-0.420652325,-0.889599087,-0.94344193,0.40994477,1,"low risk",0
30.22,34.53,-0.598379037,-0.393498501,-0.306810867,-0.534696869,-0.420652325,-0.889599087,-0.94344193,0.523090021,1,"low risk",0
30.72,34.53,-0.584931257,-0.393728128,-0.315642956,-0.620964487,-0.420494062,-0.871145357,-0.896862741,0.612759997,1,"low risk",0
31.22,34.53,-0.531809949,-0.391804885,-0.326305223,-0.689593391,-0.420652325,-0.809632924,-0.850283552,0.838461204,1,"low risk",0
31.72,34.53,-0.424983567,-0.389559655,-0.339915627,-0.717105594,-0.40106169,-0.760422978,-0.803704363,0.955845623,1,"low risk",0
32.22,34.53,0.635539194,-0.372957751,-0.328495606,-0.670096106,-0.253654145,-0.323684708,-0.477650042,0.341307042,11,"high risk",1
32.72,34.53,2.473778614,-0.23904462,-0.289839974,-0.610977731,-0.216243842,-0.249869789,-0.617387608,-1.311746508,11,"high risk",1
33.22,34.53,1.888884255,-0.123586844,-0.285370696,-0.517364098,0.127133385,-0.022273788,-0.244754098,-0.102667643,11,"high risk",1
33.72,34.53,0.635539194,-0.296367725,-0.27172384,-0.465951893,0.135955467,-0.046878761,-0.198174909,0.383059662,11,"high risk",1
34.22,34.53,-0.424983567,-0.355578773,-0.28623326,-0.524884236,-0.361566277,-0.618944384,-0.803704363,1.080300314,1,"low risk",0
34.72,34.53,-0.497782171,-0.359914027,-0.309763908,-0.595680295,-0.413901647,-0.643549357,-0.617387608,1.239007915,1,"low risk",0
35.22,34.53,-0.398470496,-0.371459156,-0.277054325,-0.675910201,-0.420592227,-0.206811086,-0.011858154,1.334156045,9,"low risk",0
