"longitude","latitude","environment.2020_land_distance","environment.2020_mean_depth","environment.2020_net_primary_production","environment.2020_sea.bottom_dissolved_oxygen","fishing.activity.2020_total_fishing","species.richness.2020","stocks.richness.2020","thermohalinity_2020","1","4","hotspot"
-2.78,36.03,-0.417833977,-0.347267636,2.449880938,-0.388454353,-0.147143839,1.227589871,1.357639513,0.446468451,NA,0.316759555590271,1
-2.28,36.03,-0.417833977,-0.368659187,1.95324029,-0.344595256,-0.337709965,0.811473708,0.932400409,0.564920818,NA,NA,0
-1.78,36.03,-0.444663381,-0.380681626,1.707005058,-0.270224698,-0.435445559,0.19022986,0.22366857,0.715389659,NA,NA,0
-1.28,36.03,-0.447709044,-0.394124767,1.522864955,-0.225286613,-0.435445559,-0.243468675,-0.059824166,0.775067963,NA,NA,0
-0.78,36.03,-0.417833977,-0.396302637,1.29934582,-0.214026546,-0.435445559,-0.296215795,-0.154321745,0.750379003,NA,NA,0
-0.28,36.03,-0.394317842,-0.386369064,1.309734123,-0.206121745,-0.435445559,0.82319529,0.790654041,0.667717497,NA,NA,0
10.72,36.03,0.635539194,3.176177605,0.169236765,1.872217559,-0.41802392,0.178508278,0.318166148,-1.828490821,0.401254009626348,NA,1
11.22,36.03,-0.394317842,0.953770339,-0.19159031,1.440938782,0.091122353,-0.026619408,0.648907673,-0.872946642,NA,0.326051690695823,1
11.72,36.03,-0.493551838,0.087809474,-0.375772487,-0.179879775,0.714317782,-0.061784154,0.696156462,0.096012443,NA,NA,0
12.22,36.03,-0.453617681,-0.180006834,-0.402997029,-0.356217085,0.298878892,0.494990993,0.979649198,0.349007895,NA,NA,0
12.72,36.03,-0.493551838,-0.307494341,-0.40949772,-0.385269487,-0.298598187,-0.044201781,0.365414937,0.47869226,NA,NA,0
13.22,36.03,-0.528679137,-0.284698176,-0.404259227,-0.324853413,0.649493469,-0.190721556,-0.012575377,0.506431469,NA,NA,0
13.72,36.03,-0.421448495,-0.302402382,-0.348098372,-0.312095563,-0.323464097,0.3601928,0.83790283,0.510554931,NA,NA,0
14.22,36.03,0.572871917,-0.14692629,-0.234579015,-0.124144973,-0.159426123,1.714035526,1.452137091,0.156862635,NA,0.541931124852176,1
14.72,36.03,-0.417833977,-0.186866714,-0.084803011,0.653202449,-0.19022729,0.975575857,1.168644355,-0.499345435,NA,0.456735018835809,1
15.22,36.03,-0.444663381,-0.11557038,-0.09336528,0.240666477,1.32705799,0.969715066,1.263141934,-0.339082257,NA,0.418116052084971,1
15.72,36.03,-0.493551838,-0.399927945,-0.285053028,-0.661359525,-0.418040346,-0.220025511,-0.437814481,0.360091725,NA,NA,0
16.22,36.03,-0.550125242,-0.407259578,-0.365399526,-0.750631955,-0.4207594,-0.95848518,-1.14654632,0.422651421,NA,NA,0
16.72,36.03,-0.589138949,-0.406529841,-0.396719571,-0.751119557,-0.387015896,-1.105004955,-1.477287845,0.422575523,NA,NA,0
17.22,36.03,-0.615597358,-0.407772767,-0.449235814,-0.736357911,-0.417374647,-1.12844812,-1.477287845,0.429004601,NA,NA,0
17.72,36.03,-0.630922287,-0.409743232,-0.495187169,-0.736824996,-0.333581074,-1.099144164,-1.430039056,0.447441446,NA,NA,0
18.22,36.03,-0.642959512,-0.411608374,-0.510879344,-0.74922303,-0.429855566,-1.110865747,-1.430039056,0.442741491,NA,NA,0
18.72,36.03,-0.642959512,-0.410989283,-0.520031,-0.658711625,-0.430022953,-1.12844812,-1.430039056,0.368202754,NA,NA,0
19.22,36.03,-0.630922287,-0.40695773,-0.531562444,-0.518211367,-0.427747237,-1.146030493,-1.430039056,0.243797776,NA,NA,0
19.72,36.03,-0.618346115,-0.405025343,-0.523934277,-0.501712359,-0.334684375,-1.151891284,-1.430039056,0.217945827,NA,NA,0
20.22,36.03,-0.590760015,-0.40421644,-0.487771349,-0.508086673,-0.422418234,-1.069840209,-1.288292688,0.334303831,NA,NA,0
20.72,36.03,-0.550125242,-0.402280697,-0.439891796,-0.513677326,-0.420934429,-0.987789135,-1.335541477,0.389838476,NA,NA,0
21.22,36.03,-0.493551838,-0.410951205,-0.431782357,-0.492470897,-0.422804533,-0.524786644,-0.48506327,0.442368333,NA,NA,0
21.72,36.03,-0.421448495,-0.408522528,-0.42481745,-0.492746921,-0.413312662,-0.595116137,-0.674058427,0.414140651,NA,NA,0
22.22,36.03,0.572871917,-0.396353678,-0.412130494,-0.490072554,-0.199373956,-0.483761107,-0.626809638,0.316075167,NA,NA,0
22.72,36.03,0.572871917,-0.355641272,-0.403570085,-0.220561971,-0.360020679,-0.067644945,-0.059824166,-0.136246913,NA,NA,0
23.22,36.03,0.635539194,-0.270476224,-0.38218874,0.756835836,-0.420552262,0.893524783,1.026897987,-0.485089469,NA,0.59946379130051,1
23.72,36.03,-0.421448495,-0.300220809,-0.353307587,0.659546052,-0.410291524,0.289863308,0.790654041,-0.301841016,NA,NA,0
24.22,36.03,-0.453617681,-0.319106252,-0.353488355,0.525072875,-0.428050304,0.137482741,0.743405252,-0.161413882,NA,NA,0
24.72,36.03,-0.421448495,-0.299190496,-0.350075025,0.39643769,-0.432454485,0.30158489,0.88515162,-0.331075799,NA,NA,0
25.22,36.03,0.572871917,-0.310344078,-0.340553538,0.511545627,-0.317812452,0.688397097,0.790654041,-0.518125353,NA,0.504985925384766,1
25.72,36.03,-0.421448495,-0.264517724,-0.322768537,0.62309298,-0.428508323,0.383635964,0.601658884,-0.498900288,NA,NA,0
26.22,36.03,-0.453617681,-0.239744728,-0.310057249,0.921595952,0.482163702,0.377775173,0.790654041,-0.507500393,NA,0.351415111345923,1
26.72,36.03,-0.421448495,-0.263166812,-0.304150365,0.646500531,-0.043254479,0.313306472,0.648907673,-0.261821887,NA,NA,0
27.22,36.03,0.572871917,-0.330453235,-0.284960884,0.138592114,-0.43286469,0.407079128,0.459912516,0.066355752,NA,NA,0
27.72,36.03,0.959934366,-0.205915581,-0.269860371,0.114518236,-0.176186033,1.028322976,0.790654041,-0.229446307,NA,0.573865480492842,1
28.22,36.03,0.865319125,-0.352532394,-0.165896725,-0.500159934,-0.096854482,-0.0969489,-0.154321745,0.365700051,NA,NA,0
28.72,36.03,-0.394317842,-0.405882973,-0.002108463,-0.688002907,-0.415027973,-0.366545287,-0.154321745,0.983621419,NA,NA,0
29.22,36.03,0.959934366,-0.363418619,-0.046405901,-0.750595729,-0.399692922,-0.026619408,-0.107072955,0.223795946,NA,NA,0
29.72,36.03,2.152086716,-0.337250152,-0.147729098,-0.863930148,1.07396946,-0.079366527,-0.107072955,0.415636846,NA,NA,0
30.22,36.03,1.324878959,-0.369148881,-0.097624884,-0.900977019,-0.372128115,0.172647487,0.129170991,0.542526285,NA,NA,0
30.72,36.03,-0.152277725,-0.376202508,-0.010285853,-0.912919105,-0.406796924,0.336749636,0.412663727,0.919672406,NA,NA,0
31.22,36.03,-0.394317842,-0.391514147,-0.143806654,-0.955717334,-0.384280676,-0.050062572,0.22366857,1.039209009,NA,NA,0
31.72,36.03,-0.394317842,-0.391029083,-0.140264026,-0.960895463,-0.257868009,-0.073505736,-0.012575377,1.0971604,NA,NA,0
32.22,36.03,1.066376551,-0.353396621,-0.192446283,-0.890830082,-0.385131432,0.694257888,0.743405252,0.135949943,NA,NA,0
32.72,36.03,5.047313825,0.083026772,-0.154781775,0.644359244,-0.222105284,0.143343532,-0.201570534,-1.686181635,NA,0.301409704292887,1
33.22,36.03,3.392898338,-0.019810423,0.137628444,-0.3559043,-0.274835378,0.612206814,0.743405252,-0.522830486,NA,0.365545307623649,1
33.72,36.03,1.669548855,0.102696581,0.249706252,-0.025569166,0.645153227,0.846638455,0.790654041,-0.789296282,NA,0.548704772439055,1
34.22,36.03,0.635539194,-0.203995232,0.04638966,-0.244877377,0.215420735,1.28033699,1.215893145,0.282780962,NA,0.503259494016024,1
34.72,36.03,-0.394317842,-0.185748555,0.067528969,-0.154933669,0.790238466,0.424661501,1.026897987,0.170912448,NA,NA,0
35.22,36.03,-0.394317842,-0.088889535,0.555591376,0.405961527,3.804082499,0.518434157,0.83790283,-0.319469618,0.341082876755091,NA,1
35.72,36.03,0.780663351,-0.003928535,2.23790095,0.318001837,3.072868676,0.899385574,0.932400409,-0.701587704,0.40914634925905,NA,1
-4.78,35.53,-0.398470496,-0.281040693,2.738688936,-0.584194109,-0.435433525,1.11037405,1.263141934,0.77741961,NA,NA,0
-4.28,35.53,-0.417833977,-0.347493328,2.735402637,-0.591201454,-0.435401516,0.600485232,0.743405252,0.975367074,NA,NA,0
-3.78,35.53,-0.417833977,-0.330453235,2.680233135,-0.581294475,-0.435431239,0.881803201,1.026897987,0.814163173,NA,NA,0
-3.28,35.53,-0.417833977,-0.311795452,2.503628679,-0.498152895,-0.155738002,1.292058572,1.404888302,0.639468075,NA,0.311290109542336,1
-2.78,35.53,0.572871917,-0.25063292,2.303694495,-0.509715945,-0.367187195,1.872276883,1.54663467,0.455460149,NA,0.372794406869841,1
-2.28,35.53,-0.417833977,-0.285949436,1.965025265,-0.512755402,-0.434358944,1.28033699,1.452137091,0.640525389,NA,0.311143807173908,1
-1.78,35.53,-0.398470496,-0.328855683,1.744794988,-0.420705732,-0.435023761,1.174842752,1.404888302,0.739938689,NA,0.302927277625037,1
-1.28,35.53,0.635539194,-0.319614927,1.521455477,-0.143446057,-0.430925153,1.801947391,1.404888302,0.10603243,NA,0.455429479507318,1
11.22,35.53,0.572871917,2.382232974,0.027378426,1.647225977,-0.146440735,0.225394606,0.318166148,-1.731373502,0.419767514044444,NA,1
11.72,35.53,-0.421448495,0.764938359,-0.228028987,1.022082988,0.023582154,-0.03834099,0.601658884,-1.090145505,NA,0.323182384104884,1
12.22,35.53,-0.528679137,0.363065054,-0.335094221,0.359826352,1.568855665,-0.337241332,0.318166148,-0.480048312,NA,NA,0
12.72,35.53,-0.567672084,-0.033147895,-0.398704963,-0.120274744,1.127101056,-0.372406078,-0.012575377,0.28621379,NA,NA,0
13.22,35.53,-0.528679137,-0.304196113,-0.43399414,-0.354644476,-0.044211612,-0.472039525,-0.296068113,0.606164376,NA,NA,0
13.72,35.53,-0.421448495,-0.271471583,-0.414589759,-0.329339137,3.943951068,0.166786696,0.648907673,0.563952353,NA,NA,0
14.22,35.53,0.572871917,-0.242836014,-0.339666718,-0.093799447,0.349149356,1.327223318,1.263141934,0.210987898,NA,0.526031050337374,1
14.72,35.53,0.572871917,0.23615775,-0.21339688,0.825370091,2.926655948,1.415135184,1.168644355,-0.616099145,0.454581402124667,NA,1
15.22,35.53,-0.421448495,0.149826279,-0.210472517,0.327284869,0.256841723,0.612206814,1.074146777,-0.349218348,NA,0.347991375737286,1
15.72,35.53,-0.528679137,-0.354884799,-0.339443335,-0.579526886,-0.358889981,-0.296215795,-0.437814481,0.280540279,NA,NA,0
16.22,35.53,-0.58318309,-0.408441857,-0.414175119,-0.760886793,-0.427503597,-0.694749584,-0.721307216,0.486142628,NA,NA,0
16.72,35.53,-0.611539147,-0.41038304,-0.45055162,-0.816219877,-0.416737187,-1.093283373,-1.430039056,0.480369413,NA,NA,0
17.22,35.53,-0.630045583,-0.411387659,-0.47352421,-0.812074005,-0.421522031,-1.087422582,-1.430039056,0.52961066,NA,NA,0
17.72,35.53,-0.644327189,-0.412174109,-0.512361944,-0.830442945,-0.431209086,-1.093283373,-1.382790266,0.556281702,NA,NA,0
18.22,35.53,-0.655406238,-0.412397023,-0.527961882,-0.845300712,-0.433190139,-1.134308911,-1.382790266,0.534722189,NA,NA,0
18.72,35.53,-0.655406238,-0.411328169,-0.53544814,-0.727539943,-0.435445559,-1.140169702,-1.382790266,0.479274493,NA,NA,0
19.22,35.53,-0.644997086,-0.40724025,-0.542123735,-0.574609204,-0.393628404,-1.210499194,-1.477287845,0.350119784,NA,NA,0
19.72,35.53,-0.630045583,-0.403868527,-0.523056062,-0.517309504,-0.432694896,-1.257385522,-1.430039056,0.265319687,NA,NA,0
20.22,35.53,-0.611539147,-0.403597234,-0.468294095,-0.502189494,-0.43358438,-1.134308911,-1.430039056,0.337846805,NA,NA,0
20.72,35.53,-0.589138949,-0.401659292,-0.428106159,-0.493696607,-0.432167824,-1.081561791,-1.382790266,0.386336328,NA,NA,0
21.22,35.53,-0.551403485,-0.406918378,-0.43249913,-0.485371848,-0.430678925,-0.923320434,-1.193795109,0.459434099,NA,NA,0
21.72,35.53,-0.495685071,-0.410135126,-0.427869482,-0.457340787,-0.430433179,-0.735775121,-0.768556006,0.465819043,NA,NA,0
22.22,35.53,-0.456484246,-0.411283377,-0.412298837,-0.40249382,-0.289993274,-0.542369017,-0.721307216,0.416411279,NA,NA,0
22.72,35.53,-0.456484246,-0.401030942,-0.384163267,-0.442108845,-0.425991895,-0.542369017,-0.815804795,0.22730807,NA,NA,0
23.22,35.53,-0.421448495,-0.338347594,-0.376640552,0.029171443,-0.407720844,-0.272772631,-0.012575377,-0.182962485,NA,NA,0
24.22,35.53,0.635539194,-0.282567296,-0.3535564,0.553717834,-0.142069005,1.057626931,1.074146777,-0.174100636,NA,0.644495523938015,1
24.72,35.53,-0.421448495,-0.329500236,-0.350031966,0.220559104,-0.42421447,0.055431667,0.459912516,-0.002103226,NA,NA,0
25.22,35.53,-0.456484246,-0.346813127,-0.349721107,0.046213359,0.009916106,-0.190721556,0.17641978,-0.046118865,NA,NA,0
25.72,35.53,-0.456484246,-0.321362246,-0.333845765,-0.021946179,-0.075706316,-0.009037035,0.412663727,-0.097617127,NA,NA,0
26.22,35.53,-0.456484246,-0.364587009,-0.33905207,-0.115579666,-0.071287434,-0.102809691,0.22366857,-0.055261872,NA,NA,0
26.72,35.53,-0.421448495,-0.352666536,-0.344647503,-0.234012479,-0.433196718,-0.190721556,-0.154321745,0.041284969,NA,NA,0
27.22,35.53,0.572871917,-0.343747073,-0.337180933,-0.453092036,-0.431086163,0.219533815,0.17641978,0.137199244,NA,NA,0
27.72,35.53,0.572871917,-0.312367089,-0.309533787,-0.644124141,0.200789931,0.659093142,0.696156462,0.321673006,NA,NA,0
28.22,35.53,-0.421448495,-0.399448899,-0.258919696,-0.642500979,-0.425501084,-0.343102123,-0.532312059,0.770537862,NA,NA,0
28.72,35.53,-0.495685071,-0.411797029,-0.218190753,-0.36477409,-0.389274043,-0.354823705,-0.390565691,0.821792915,NA,NA,0
29.22,35.53,-0.444663381,-0.403996882,-0.198730669,-0.712438183,-0.418880954,-0.542369017,-0.532312059,0.812604283,NA,NA,0
29.72,35.53,-0.417833977,-0.393091098,-0.184122348,-0.863849619,-0.355779593,-0.190721556,-0.296068113,0.912468392,NA,NA,0
30.22,35.53,-0.417833977,-0.387952612,-0.175633495,-0.905149786,-0.427434484,-0.220025511,-0.296068113,0.987959807,NA,NA,0
30.72,35.53,-0.444663381,-0.386241288,-0.197196255,-0.949034367,-0.434292017,-0.220025511,-0.248819323,0.955525848,NA,NA,0
31.22,35.53,-0.501871476,-0.395204154,-0.211044574,-0.963678647,-0.435314432,-0.331380541,-0.059824166,0.944977494,NA,NA,0
31.72,35.53,-0.495685071,-0.395006702,-0.210500098,-0.963249498,-0.435377308,-0.354823705,-0.154321745,0.952913394,NA,NA,0
32.22,35.53,-0.444663381,-0.389918447,-0.181638609,-0.96836143,-0.432666156,-0.050062572,0.22366857,1.020333571,NA,NA,0
32.72,35.53,-0.417833977,-0.356076453,-0.185066654,-0.868163233,-0.398265656,0.237116188,0.459912516,0.856647936,NA,NA,0
33.22,35.53,-0.417833977,-0.322459225,-0.11750001,-0.826411454,-0.434215523,0.442243874,0.932400409,0.988912197,NA,NA,0
33.72,35.53,-0.417833977,-0.315827468,-0.151461444,-0.909086657,-0.415022217,0.407079128,0.88515162,0.96215074,NA,NA,0
34.72,35.53,0.572871917,-0.24616121,-0.277189374,-1.045402566,-0.34231583,0.758726589,0.932400409,0.840194168,NA,NA,0
35.22,35.53,-0.31737171,-0.344151351,-0.215050761,-1.107813935,-0.278877969,0.278141725,0.648907673,1.198896597,NA,NA,0
35.72,35.53,1.066376551,-0.304677242,0.16740775,-0.651945733,-0.239579229,1.315501736,1.215893145,0.407376864,NA,0.415783605913994,1
11.22,35.03,0.704473162,4.820204338,0.545079968,1.435791454,-0.195032952,0.506712575,0.696156462,-2.319650146,0.393019747916748,NA,1
11.72,35.03,-0.424983567,4.381797286,0.068327643,1.598385189,-0.210512646,-0.026619408,0.129170991,-2.267448907,0.352687222165159,NA,1
12.22,35.03,-0.530256051,2.687412882,-0.213557411,1.742587784,-0.137386968,-0.606837719,-0.248819323,-2.100062324,0.318928585811083,NA,1
12.72,35.03,-0.584061994,1.521004929,-0.344564192,1.45087838,1.585136698,-0.677167211,-0.201570534,-1.474561094,0.344447947142403,NA,1
13.22,35.03,-0.552664935,0.113096122,-0.432716809,0.162835073,0.021007544,-0.677167211,-0.012575377,-0.049573702,NA,NA,0
13.72,35.03,-0.495685071,-0.21810538,-0.47004945,-0.317578975,0.113213051,-0.460317943,-0.059824166,0.553340687,NA,NA,0
14.22,35.03,-0.456484246,-0.252487067,-0.447537896,-0.29081508,0.150851254,-0.0969489,0.412663727,0.484999404,NA,NA,0
14.72,35.03,-0.456484246,-0.213295247,-0.413171137,-0.117265312,0.063077063,0.043710085,0.554410095,0.366867725,NA,NA,0
15.22,35.03,-0.495685071,-0.14692629,-0.385778606,0.027230098,-0.370608029,-0.061784154,0.459912516,0.219059705,NA,NA,0
15.72,35.03,-0.552664935,-0.175223784,-0.388584301,-0.326913963,-0.390760193,-0.196582347,0.22366857,0.275091735,NA,NA,0
16.22,35.03,-0.592347323,-0.367934889,-0.436424633,-0.632233454,-0.421684203,-0.835408569,-1.052048741,0.503891481,NA,NA,0
16.72,35.03,-0.619939243,-0.395096632,-0.484975851,-0.721255807,-0.414303971,-1.028814672,-1.288292688,0.583851471,NA,NA,0
17.22,35.03,-0.638995541,-0.407707143,-0.508770739,-0.764827935,-0.430212162,-1.034675463,-1.288292688,0.653181731,NA,NA,0
17.72,35.03,-0.653504885,-0.405459366,-0.528231832,-0.752617088,-0.428539771,-1.093283373,-1.288292688,0.627150093,NA,NA,0
18.22,35.03,-0.663161741,-0.409459439,-0.536773376,-0.76630688,-0.430230694,-1.134308911,-1.335541477,0.610884934,NA,NA,0
18.72,35.03,-0.662493407,-0.410981645,-0.547089575,-0.712776577,-0.423178798,-1.122587329,-1.382790266,0.520678271,NA,NA,0
19.22,35.03,-0.654056483,-0.407940358,-0.542355838,-0.578686086,-0.431283374,-1.192916821,-1.430039056,0.435372339,NA,NA,0
19.72,35.03,-0.643648055,-0.403644687,-0.526641677,-0.510770864,-0.428863054,-1.228081567,-1.335541477,0.329032591,NA,NA,0
20.22,35.03,-0.630485629,-0.40159332,-0.481311828,-0.492762142,-0.430976898,-1.122587329,-1.288292688,0.301793656,NA,NA,0
20.72,35.03,-0.612134637,-0.401003744,-0.445064043,-0.478760321,-0.430103599,-1.12844812,-1.430039056,0.33902404,NA,NA,0
21.22,35.03,-0.589953781,-0.402968884,-0.426266585,-0.464630024,-0.433782153,-1.022953881,-1.288292688,0.362784168,NA,NA,0
21.72,35.03,-0.567672084,-0.406255538,-0.406987007,-0.453575881,-0.435415495,-1.011232299,-1.14654632,0.381743696,NA,NA,0
22.22,35.03,-0.558731015,-0.407584575,-0.386936687,-0.430998082,-0.426004189,-0.923320434,-1.004799952,0.298411025,NA,NA,0
22.72,35.03,-0.530256051,-0.408954467,-0.375138928,-0.424998834,-0.429344799,-0.782661449,-0.815804795,0.242580897,NA,NA,0
23.22,35.03,-0.424983567,-0.402382317,-0.379173959,-0.385503839,-0.432193696,-0.536508226,-0.721307216,0.214565267,NA,NA,0
23.72,35.03,1.187011023,-0.363981807,-0.36260133,0.12021187,-0.428544183,-0.050062572,-0.012575377,0.235255307,NA,NA,0
24.22,35.03,1.483957386,-0.302732008,-0.327369389,0.240973946,-0.133533024,0.735283425,0.83790283,-0.392829554,NA,0.540265069451861,1
24.72,35.03,3.392898338,0.04358426,-0.310695216,0.548661144,-0.21345332,-0.055923363,-0.579560848,-1.01478849,NA,0.308945316827522,1
26.72,35.03,-0.424983567,-0.340038317,-0.359740475,-0.271946334,-0.43169378,-0.266911839,-0.107072955,-0.004639501,NA,NA,0
27.22,35.03,-0.456484246,-0.358886608,-0.349168739,-0.613438377,-0.431370437,-0.278633422,-0.201570534,0.278538405,NA,NA,0
27.72,35.03,-0.456484246,-0.361407645,-0.315674552,-0.74041799,-0.431624226,-0.337241332,-0.437814481,0.48173058,NA,NA,0
28.22,35.03,-0.495685071,-0.389784421,-0.288505715,-0.700907189,-0.433010778,-0.395849242,-0.626809638,0.442130268,NA,NA,0
28.72,35.03,-0.552664935,-0.404546645,-0.271199585,-0.583503317,-0.352114597,-0.882294897,-1.004799952,0.393902066,NA,NA,0
29.22,35.03,-0.550125242,-0.401751073,-0.274141689,-0.673068696,-0.42493402,-0.759218285,-0.721307216,0.475066834,NA,NA,0
29.72,35.03,-0.542082967,-0.393880094,-0.285151994,-0.787556009,-0.430659331,-0.413431615,-0.201570534,0.661203443,NA,NA,0
30.22,35.03,-0.542082967,-0.388024602,-0.276515071,-0.853390894,-0.43338737,-0.401710033,-0.296068113,0.780649607,NA,NA,0
30.72,35.03,-0.550125242,-0.388756886,-0.283384689,-0.901907454,-0.433285145,-0.307937377,-0.107072955,0.823312654,NA,NA,0
31.22,35.03,-0.530256051,-0.391784168,-0.286260352,-0.953143514,-0.435406871,-0.266911839,0.081922202,0.837848061,NA,NA,0
31.72,35.03,-0.424983567,-0.392476637,-0.280989444,-0.963329759,-0.433640577,-0.208303929,0.034673412,0.882561727,NA,NA,0
32.22,35.03,0.572871917,-0.372918168,-0.220181086,-0.954832494,-0.245982693,0.553598903,0.554410095,0.626098127,NA,NA,0
34.22,35.03,0.635539194,-0.217676565,-0.329024529,-0.916794259,-0.345668193,0.817334499,1.026897987,0.399046129,NA,NA,0
34.72,35.03,-0.424983567,-0.321362246,-0.324770139,-1.065868137,-0.362074896,-0.003176244,0.318166148,1.084674972,NA,NA,0
35.22,35.03,-0.31737171,-0.345657121,-0.291482279,-1.071194585,-0.435065918,0.237116188,0.601658884,1.140003328,NA,NA,0
35.72,35.03,0.635539194,-0.306568309,-0.181357414,-1.053848711,-0.435445559,1.069348513,1.121395566,0.026547144,NA,0.314499585681755,1
10.72,34.53,1.888884255,6.36752367,0.913053909,1.278267021,-0.431197634,0.483269411,0.507161305,-2.63657939,0.359385985110564,NA,1
11.22,34.53,0.572871917,5.989290156,0.714029459,1.325003214,-0.435307152,0.524294948,0.696156462,-2.610683094,0.358681859003342,NA,1
11.72,34.53,-0.424983567,4.820204338,0.097141473,1.497402104,-0.435445559,-0.026619408,0.081922202,-2.467713467,0.340235224753796,NA,1
12.22,34.53,-0.531809949,2.45280582,-0.240044877,1.769837951,-0.430377885,-0.548229808,-0.154321745,-2.171202229,0.305481817365794,NA,1
12.72,34.53,-0.584931257,0.84531295,-0.382345288,1.362207981,-0.276217579,-0.712331957,-0.201570534,-0.999259504,NA,NA,0
13.22,34.53,-0.589953781,0.171696875,-0.469978689,0.331055837,-0.194403133,-0.870573315,-0.532312059,-0.093633533,NA,NA,0
13.72,34.53,-0.568729132,-0.095190277,-0.508556794,-0.313920994,-0.340320075,-0.923320434,-0.343316902,0.565389018,NA,NA,0
14.22,34.53,-0.558731015,-0.14467238,-0.518707517,-0.313879736,-0.361557511,-0.923320434,-0.390565691,0.407485956,NA,NA,0
14.72,34.53,-0.558731015,-0.156309175,-0.531052266,-0.196834302,-0.397074008,-0.976067553,-0.437814481,0.285283289,NA,NA,0
15.22,34.53,-0.568729132,0.020432196,-0.516508334,0.149700003,-0.429927647,-0.970206762,-0.626809638,-0.158592986,NA,NA,0
15.72,34.53,-0.589953781,-0.084559837,-0.487347629,-0.173259925,-0.422358527,-0.981928344,-0.48506327,0.170641879,NA,NA,0
16.22,34.53,-0.612724742,-0.304517174,-0.485326019,-0.546766241,-0.389166984,-1.063979418,-1.193795109,0.538415929,NA,NA,0
16.72,34.53,-0.631355558,-0.383327778,-0.506991975,-0.613011495,-0.425081693,-1.198777612,-1.382790266,0.65780228,NA,NA,0
17.22,34.53,-0.646310043,-0.396673929,-0.517189958,-0.607849155,-0.430455221,-1.198777612,-1.382790266,0.662473432,NA,NA,0
17.72,34.53,-0.657986667,-0.403961929,-0.535465121,-0.612544592,-0.428789428,-1.134308911,-1.288292688,0.640287902,NA,NA,0
18.22,34.53,-0.657735449,-0.408761993,-0.549523523,-0.601299382,-0.430630089,-1.175334448,-1.382790266,0.66153249,NA,NA,0
18.72,34.53,-0.650046275,-0.409093008,-0.559103097,-0.599887075,-0.433971622,-1.192916821,-1.477287845,0.576697219,NA,NA,0
19.22,34.53,-0.64261168,-0.409204696,-0.557384534,-0.536864359,-0.435445559,-1.169473657,-1.477287845,0.505195941,NA,NA,0
19.72,34.53,-0.63590975,-0.403821653,-0.547916764,-0.483401186,-0.435445559,-1.274967895,-1.430039056,0.452066464,NA,NA,0
20.22,34.53,-0.631355558,-0.400507916,-0.516899262,-0.459117638,-0.435445559,-1.233942358,-1.382790266,0.422910805,NA,NA,0
20.72,34.53,-0.629602064,-0.398363379,-0.483096896,-0.454936714,-0.435445559,-1.181195239,-1.382790266,0.327783744,NA,NA,0
21.22,34.53,-0.620461281,-0.395132511,-0.447907901,-0.452962948,-0.435246202,-1.058118627,-1.335541477,0.260169253,NA,NA,0
21.72,34.53,-0.610938243,-0.398130048,-0.413675377,-0.452213628,-0.435376947,-1.005371508,-1.241043898,0.295957252,NA,NA,0
22.22,34.53,-0.593128629,-0.401327583,-0.39752263,-0.438185384,-0.435445559,-0.923320434,-1.099297531,0.246952227,NA,NA,0
22.72,34.53,-0.552664935,-0.400976545,-0.398510543,-0.430973503,-0.434955791,-0.999510717,-1.14654632,0.225415144,NA,NA,0
23.22,34.53,-0.497782171,-0.400605368,-0.411373377,-0.442886218,-0.427935042,-0.981928344,-1.14654632,0.195857844,NA,NA,0
23.72,34.53,-0.456484246,-0.392636705,-0.410280108,-0.430502666,-0.428944321,-0.583394555,-0.863053584,0.212367484,NA,NA,0
24.22,34.53,-0.424983567,-0.372559145,-0.380690843,-0.416387574,-0.363429018,-0.44273557,-0.48506327,0.184978537,NA,NA,0
24.72,34.53,0.572871917,-0.38309954,-0.329810959,-0.465664377,-0.398475663,-0.073505736,0.081922202,0.394972398,NA,NA,0
25.22,34.53,0.515654007,-0.360194927,-0.30582893,-0.438861309,-0.187548949,0.178508278,0.459912516,0.535125443,NA,NA,0
25.72,34.53,-0.424983567,-0.328747583,-0.265282879,-0.408155355,0.159940199,-0.225886302,-0.296068113,0.27562752,NA,NA,0
26.22,34.53,-0.456484246,-0.391784168,-0.287196977,-0.501706367,-0.43028677,-0.50134348,-0.532312059,0.43927285,NA,NA,0
26.72,34.53,-0.497782171,-0.395293273,-0.335897352,-0.529919235,-0.434136382,-0.401710033,-0.390565691,0.376333092,NA,NA,0
27.22,34.53,-0.552664935,-0.386496146,-0.333956835,-0.628197933,-0.433576278,-0.454457152,-0.674058427,0.358115377,NA,NA,0
27.72,34.53,-0.558731015,-0.394988647,-0.302332259,-0.628131752,-0.433494449,-0.372406078,-0.579560848,0.299400652,NA,NA,0
28.22,34.53,-0.568729132,-0.396370692,-0.290723151,-0.583101437,-0.434842354,-0.677167211,-0.768556006,0.261466736,NA,NA,0
28.72,34.53,-0.589953781,-0.395523479,-0.306849491,-0.612502567,-0.431571378,-0.800243822,-0.768556006,0.302433135,NA,NA,0
29.22,34.53,-0.601217489,-0.395006702,-0.344075466,-0.721353391,-0.426769968,-0.84126936,-0.815804795,0.446042292,NA,NA,0
29.72,34.53,-0.598379037,-0.394422565,-0.37670397,-0.793160184,-0.434762691,-0.84126936,-0.815804795,0.569623147,NA,NA,0
